date,fetched_at,source,rank,ticker,name,mentions,upvotes,rank_24h_ago,mentions_24h_ago
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,1,IBM,IBM,1039,7865,61,10
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,2,SPY,SPDR S&amp;P 500 ETF Trust,322,1017,2,405
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,3,MU,Micron Technology,301,1504,1,459
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,4,MSFT,Microsoft,221,968,3,254
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,5,NVDA,NVIDIA,140,403,8,101
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,6,ORCL,Oracle,118,793,10,88
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,7,QQQ,Invesco QQQ ETF,118,292,7,136
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,8,SPCX,SpaceX,117,1684,4,256
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,9,NBIS,Nebius Group,99,341,31,21
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,10,LCID,Lucid Motors,88,173,0,
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,11,SNDK,Sandisk,80,334,5,136
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,12,AMD,AMD,75,296,23,33
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,13,DTE,DTE Energy,61,275,13,59
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,14,RKLB,Rocket Lab USA,57,141,6,112
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,15,ASTS,AST SpaceMobile,51,166,9,99
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,16,NOW,ServiceNow,49,180,29,29
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,17,ASML,ASML,46,242,28,22
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,18,NFLX,Netflix,43,152,15,41
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,19,TSLA,Tesla,41,100,16,42
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,20,JPM,JPMorgan Chase,39,80,52,14
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,21,PLTR,Palantir,38,73,53,13
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,22,VOO,Vanguard S&amp;P 500 ETF,29,194,21,33
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,23,GOOG,Alphabet (Google),28,53,22,33
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,24,USO,United States Commodity Funds LLC - United States Oil Fund,28,58,14,59
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,25,WEN,Wendy’s Company,26,70,25,27
2026-07-14,2026-07-14T22:29:14Z,apewisdom:all-stocks,26,AM,Antero Midstream,26,66,40,18
