date,fetched_at,source,rank,ticker,name,mentions,upvotes,rank_24h_ago,mentions_24h_ago
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,1,MU,Micron Technology,654,2680,3,304
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,2,IBM,IBM,317,4157,1,1016
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,3,SPY,SPDR S&amp;P 500 ETF Trust,297,902,2,321
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,4,ASTS,AST SpaceMobile,231,1543,15,53
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,5,SPCX,SpaceX,222,2769,8,118
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,6,SNDK,Sandisk,205,926,9,80
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,7,MSFT,Microsoft,188,634,4,227
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,8,QQQ,Invesco QQQ ETF,135,344,5,122
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,9,ASML,ASML,132,1203,23,46
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,10,NVDA,NVIDIA,126,375,6,141
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,11,TSM,TSMC,89,248,43,12
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,12,DTE,DTE Energy,74,1342,13,61
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,13,AAPL,Apple,61,158,35,16
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,14,PYPL,PayPal,61,512,158,1
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,15,RKLB,Rocket Lab USA,59,301,14,56
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,16,TSLA,Tesla,53,126,17,40
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,17,AMD,AMD,50,243,11,75
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,18,NFLX,Netflix,50,204,18,43
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,19,META,Meta Platforms (Facebook),46,116,25,30
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,20,NBIS,Nebius Group,46,152,10,99
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,21,INTC,Intel,44,105,27,19
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,22,ORCL,Oracle,43,135,7,114
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,23,MRVL,Marvell Technology Group,41,148,40,14
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,24,GOOG,Alphabet (Google),38,117,24,28
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,25,UNH,UnitedHealth,29,64,54,12
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,26,IT,Gartner,29,462,39,14
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,27,GOOGL,Alphabet (Google),28,77,30,21
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,28,LCID,Lucid Motors,26,94,12,87
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,29,RDDT,Reddit,26,75,46,14
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,30,VOO,Vanguard S&amp;P 500 ETF,25,101,32,29
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,31,AMZN,Amazon,23,146,36,15
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,32,YOU,CLEAR Secure,23,86,33,22
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,33,AM,Antero Midstream,22,67,26,25
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,34,SOXS,Direxion Shares ETF Trust - Direxion Daily Semiconductor Bear 3X Share,22,56,76,3
2026-07-15,2026-07-15T22:28:28Z,apewisdom:all-stocks,35,SOXL,Direxion Shares ETF Trust - Direxion Daily Semiconductor Bull 3X Share,21,71,28,20
