date,fetched_at,source,rank,ticker,name,mentions,upvotes,rank_24h_ago,mentions_24h_ago
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,1,NVDA,NVIDIA,81,576,2,70
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,2,SPY,SPDR S&amp;P 500 ETF Trust,44,90,1,85
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,3,AMD,AMD,29,285,65,6
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,4,SLS,Sellas Life Sciences,25,344,4,21
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,5,DTE,DTE Energy,24,49,5,34
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,6,MU,Micron Technology,24,55,6,23
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,7,META,Meta Platforms (Facebook),21,85,13,14
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,8,SNDK,Sandisk,21,36,8,21
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,9,WMT,Walmart,12,90,15,8
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,10,AAOI,Applied Optoelectronics,12,127,11,20
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,11,MSFT,Microsoft,11,157,20,9
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,12,BE,Bloom Energy,10,22,22,5
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,13,VOO,Vanguard S&amp;P 500 ETF,10,22,12,18
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,14,YOU,CLEAR Secure,10,20,34,8
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,15,EU,enCore Energy,10,94,19,21
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,16,QQQ,Invesco QQQ ETF,9,17,9,23
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,17,MSTR,MicroStrategy,9,15,30,8
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,18,FCF,First Commonwealth Financial Corp,9,79,81,3
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,19,IONQ,IonQ,9,13,56,1
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,20,GOOG,Alphabet (Google),8,32,43,2
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,21,GOOGL,Alphabet (Google),8,120,59,2
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,22,NBIS,Nebius Group,8,26,37,2
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,23,IBM,IBM,7,11,88,1
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,24,ES,Eversource Energy,7,11,38,4
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,25,IT,Gartner,7,24,51,4
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,26,IREN,Iris Energy,7,23,14,15
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,27,RDDT,Reddit,7,13,42,6
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,28,CBRS,Cerebras Systems,7,121,865,1
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,29,INFQ,Infleqtion,7,13,50,1
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,30,WEN,Wendy’s Company,6,49,71,2
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,31,SMCI,Supermicro,6,12,259,1
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,32,MRNA,Moderna,6,10,3,29
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,33,MRVL,Marvell Technology Group,6,26,21,5
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,34,IQ,iQIYI,6,162,39,6
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,35,IBKR,Interactive Brokers,6,9,16,12
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,36,SPCX,SpaceX,6,21,17,11
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,37,VTI,Vanguard Total Stock Market ETF,6,5,40,3
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,38,HTZ,Hertz,6,7,57,3
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,39,LINK,Interlink Electronics,6,7,797,1
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,40,CRWV,CoreWeave,6,22,839,1
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,41,GPS,Gap Inc.,5,40,174,1
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,42,TTWO,Take 2 Interactive,5,10,69,3
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,43,QTUM,ETF Series Solutions Trust - Defiance Quantum ETF,5,17,466,1
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,44,GLD,SSgA SPDR Gold Shares,5,13,25,6
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,45,API,Agora.io,5,6,41,5
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,46,QBTS,D-Wave Quantum,5,10,759,2
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,47,AMZN,Amazon,4,81,26,2
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,48,PEG,PSEG,4,5,232,1
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,49,OI,O-I Glass,4,5,28,12
2026-08-23,2026-08-23T21:44:18Z,apewisdom:all-stocks,50,AGI,Alamos Gold,4,12,32,5
2026-08-23,2026-08-23T21:44:19Z,apewisdom:wallstreetbets,1,NVDA,NVIDIA,67,364,2,57
2026-08-23,2026-08-23T21:44:19Z,apewisdom:wallstreetbets,2,SPY,SPDR S&amp;P 500 ETF Trust,38,87,1,68
2026-08-23,2026-08-23T21:44:19Z,apewisdom:wallstreetbets,3,AMD,AMD,25,282,85,2
2026-08-23,2026-08-23T21:44:19Z,apewisdom:wallstreetbets,4,SLS,Sellas Life Sciences,20,328,3,17
2026-08-23,2026-08-23T21:44:19Z,apewisdom:wallstreetbets,5,SNDK,Sandisk,14,29,7,18
2026-08-23,2026-08-23T21:44:19Z,apewisdom:wallstreetbets,6,DTE,DTE Energy,12,32,6,25
2026-08-23,2026-08-23T21:44:19Z,apewisdom:wallstreetbets,7,MU,Micron Technology,12,30,5,19
2026-08-23,2026-08-23T21:44:19Z,apewisdom:wallstreetbets,8,AAOI,Applied Optoelectronics,12,127,10,19
2026-08-23,2026-08-23T21:44:19Z,apewisdom:wallstreetbets,9,WMT,Walmart,11,89,15,6
