date,fetched_at,source,rank,ticker,name,mentions,upvotes,rank_24h_ago,mentions_24h_ago
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,1,MU,Micron Technology,1287,5451,1,965
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,2,SPCX,SpaceX,581,8343,3,905
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,3,MSFT,Microsoft,529,1952,2,635
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,4,SPY,SPDR S&amp;P 500 ETF Trust,438,2031,4,377
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,5,QQQ,Invesco QQQ ETF,180,1752,9,110
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,6,SNDK,Sandisk,163,721,5,200
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,7,NVDA,NVIDIA,125,335,8,126
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,8,IBM,IBM,95,260,80,56
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,9,META,Meta Platforms (Facebook),91,358,16,78
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,10,DTE,DTE Energy,84,754,17,77
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,11,GOOG,Alphabet (Google),80,416,6,199
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,12,TSLA,Tesla,75,245,15,90
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,13,NOW,ServiceNow,67,527,27,44
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,14,SOXL,Direxion Shares ETF Trust - Direxion Daily Semiconductor Bull 3X Share,64,161,33,38
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,15,NFLX,Netflix,62,352,10,110
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,16,AMZN,Amazon,58,162,12,100
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,17,GOOGL,Alphabet (Google),56,218,7,187
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,18,NBIS,Nebius Group,56,127,22,53
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,19,CBRS,Cerebras Systems,56,172,795,1
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,20,AMD,AMD,53,253,21,56
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,21,RKLB,Rocket Lab USA,49,135,11,108
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,22,ASTS,AST SpaceMobile,47,162,13,97
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,23,PLTR,Palantir,46,125,32,51
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,24,AVGO,Broadcom,45,197,23,55
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,25,MSTR,MicroStrategy,44,194,28,48
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,26,AAPL,Apple,42,122,47,24
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,27,VOO,Vanguard S&amp;P 500 ETF,42,103,24,45
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,28,SOXS,Direxion Shares ETF Trust - Direxion Daily Semiconductor Bear 3X Share,42,94,55,22
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,29,MRVL,Marvell Technology Group,39,117,26,51
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,30,INTC,Intel,37,113,14,84
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,31,TTWO,Take 2 Interactive,34,113,19,43
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,32,IT,Gartner,29,100,51,21
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,33,PEG,PSEG,27,432,317,1
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,34,AM,Antero Midstream,26,125,42,21
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,35,CRM,Salesforce,25,44,35,25
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,36,HOOD,Robinhood,25,50,30,38
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,37,YOU,CLEAR Secure,25,112,36,26
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,38,INTU,Intuit,23,42,41,21
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,39,HBM,Hudbay Minerals,23,59,38,22
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,40,WDC,Western Digital,22,67,20,57
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,41,VTI,Vanguard Total Stock Market ETF,22,77,54,13
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,42,AMC,AMC Entertainment,22,85,56,17
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,43,SMCI,Supermicro,21,61,25,55
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,44,ALL,Allstate,20,316,59,14
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,45,KORU,Direxion Shares ETF Trust - Direxion Daily South Korea Bull 3X Shares,20,39,495,1
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,46,UP,Wheels Up,20,53,52,15
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,47,ORCL,Oracle,19,70,79,10
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,48,CC,Chemours,19,39,53,13
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,49,VT,"Vanguard Group, Inc. - Vanguard Total World Stock ETF",18,102,45,17
2026-06-23,2026-06-23T22:45:49Z,apewisdom:all-stocks,50,ADBE,Adobe,17,27,39,24
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,1,MU,Micron Technology,38,77,1,42
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,2,MSFT,Microsoft,32,69,3,23
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,3,SPCX,SpaceX,26,90,18,11
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,4,IBM,IBM,11,64,53,4
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,5,TTWO,Take 2 Interactive,10,64,82,1
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,6,QQQ,Invesco QQQ ETF,10,1211,32,2
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,7,VTI,Vanguard Total Stock Market ETF,9,17,13,6
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,8,SNDK,Sandisk,9,39,2,14
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,9,VT,"Vanguard Group, Inc. - Vanguard Total World Stock ETF",7,13,16,6
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,10,GOOG,Alphabet (Google),6,8,5,22
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,11,TSLA,Tesla,6,6,43,1
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,12,VOO,Vanguard S&amp;P 500 ETF,6,37,6,11
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,13,NOW,ServiceNow,5,8,24,3
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,14,IGV,BlackRock Institutional Trust Company N.A. - iShares Expanded Tech-Sof,5,11,209,1
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,15,SPY,SPDR S&amp;P 500 ETF Trust,5,19,9,9
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,16,GOOGL,Alphabet (Google),5,21,17,7
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,17,AMZN,Amazon,4,7,11,11
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,18,PYPL,PayPal,4,2,51,1
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,19,PS,Pluralsight,4,10,106,
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,20,VXUS,"Vanguard Group, Inc. - Vanguard Total International Stock ETF",4,16,184,2
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,21,VGT,"Vanguard Group, Inc. - Vanguard Information Technology ETF",4,8,179,
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,22,RGTI,Rigetti Computing,4,30,262,
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,23,META,Meta Platforms (Facebook),4,4,10,8
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,24,AAOI,Applied Optoelectronics,4,3,289,
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,25,NVDA,NVIDIA,3,8,8,8
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,26,AMD,AMD,3,20,4,9
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,27,NFLX,Netflix,3,4,49,3
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,28,NKE,Nike,3,3,77,1
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,29,PLTR,Palantir,3,23,29,2
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,30,SMH,VanEck Vectors ETF Trust - VanEck Vectors Semiconductor ETF,3,5,30,2
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,31,QBTS,D-Wave Quantum,3,30,0,
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,32,LINK,Interlink Electronics,3,4,279,
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,33,GEV,GE Vernova,3,5,37,1
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,34,GPS,Gap Inc.,2,3,0,
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,35,GE,General Electric,2,6,66,1
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,36,WDC,Western Digital,2,2,15,5
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,37,BABA,Alibaba,2,6,0,
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,38,LULU,lululemon athletica,2,1,112,1
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,39,TT,Trane Technologies,2,4,139,1
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,40,SF,Stifel,2,3,0,
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,41,QTUM,ETF Series Solutions Trust - Defiance Quantum ETF,2,0,0,
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,42,EWY,BlackRock Institutional Trust Company N.A. - iShares MSCI South Korea,2,7,179,1
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,43,QLD,ProShares Trust - ProShares Ultra QQQ,2,0,0,
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,44,XLK,SSgA Active Trust - SSgA Technology Select Sector SPDR,2,8,0,
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,45,SOXX,BlackRock Institutional Trust Company N.A. - BTC iShares PHLX Semicond,2,4,182,1
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,46,AAA,Listed Funds Trust - AAF First Priority CLO Bond ETF,2,0,0,
2026-06-23,2026-06-23T22:45:51Z,apewisdom:stocks,47,FCF,First Commonwealth Financial Corp,2,2,35,4
