date,fetched_at,source,rank,ticker,name,mentions,upvotes,rank_24h_ago,mentions_24h_ago
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,1,AGI,Alamos Gold,356,11634,19,9
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,2,SPY,SPDR S&amp;P 500 ETF Trust,44,82,1,39
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,3,DTE,DTE Energy,32,73,5,22
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,4,NVDA,NVIDIA,30,510,4,24
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,5,BE,Bloom Energy,28,85,15,12
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,6,AAPL,Apple,22,248,68,3
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,7,MU,Micron Technology,22,167,3,25
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,8,NKE,Nike,22,624,7,30
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,9,QQQ,Invesco QQQ ETF,20,92,12,12
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,10,TSLA,Tesla,18,44,10,17
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,11,LULU,lululemon athletica,16,86,6,27
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,12,VOO,Vanguard S&amp;P 500 ETF,16,42,23,7
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,13,ALL,Allstate,14,30,128,1
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,14,NOW,ServiceNow,14,40,51,14
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,15,EU,enCore Energy,14,15,33,9
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,16,YOU,CLEAR Secure,13,178,24,11
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,17,SNDK,Sandisk,13,30,8,16
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,18,MSFT,Microsoft,12,16,2,20
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,19,AMZN,Amazon,12,1089,69,10
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,20,AM,Antero Midstream,12,21,22,6
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,21,ORCL,Oracle,10,26,35,6
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,22,ES,Eversource Energy,10,30,37,6
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,23,NBIS,Nebius Group,10,134,65,2
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,24,INTC,Intel,9,15,27,6
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,25,FOR,Forestar Group,9,51,45,8
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,26,IT,Gartner,8,19,28,8
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,27,IQ,iQIYI,8,19,78,2
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,28,DEI,Douglas Emmett,8,33,383,1
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,29,SOXL,Direxion Shares ETF Trust - Direxion Daily Semiconductor Bull 3X Share,8,8,437,1
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,30,MAGA,ETF Series Solutions Trust - Point Bridge GOP Stock Tracker ETF,8,56,449,3
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,31,META,Meta Platforms (Facebook),8,10,16,11
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,32,ASTS,AST SpaceMobile,7,24,95,1
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,33,GOOG,Alphabet (Google),6,9,34,5
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,34,AMD,AMD,6,7,21,9
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,35,ON,ON Semiconductor,6,333,29,4
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,36,SPCX,SpaceX,6,18,11,11
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,37,SLS,Sellas Life Sciences,6,9,526,1
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,38,SMR,NuScale Power,6,10,688,1
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,39,GOOGL,Alphabet (Google),6,13,690,3
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,40,MA,Mastercard,5,78,70,2
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,41,HD,Home Depot,5,176,0,
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,42,SO,Southern Company,5,334,187,2
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,43,PLTR,Palantir,5,27,60,2
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,44,USO,United States Commodity Funds LLC - United States Oil Fund,5,15,420,1
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,45,TQQQ,ProShares Trust - ProShares UltraPro QQQ,5,11,62,3
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,46,OPEN,Opendoor,5,10,32,5
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,47,AEHR,Aehr Test Systems,5,29,0,
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,48,CAN,Canaan,5,7,590,1
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,49,API,Agora.io,5,20,17,10
2026-09-07,2026-09-07T23:38:40Z,apewisdom:all-stocks,50,MCD,McDonald,4,14,36,4
2026-09-07,2026-09-07T23:38:41Z,apewisdom:wallstreetbets,1,AGI,Alamos Gold,334,11063,15,7
2026-09-07,2026-09-07T23:38:41Z,apewisdom:wallstreetbets,2,SPY,SPDR S&amp;P 500 ETF Trust,34,66,2,26
2026-09-07,2026-09-07T23:38:41Z,apewisdom:wallstreetbets,3,NVDA,NVIDIA,24,503,8,10
